Linux 5.4.0-193-generic (p4) 	08/25/2024 	_x86_64_	(8 CPU)

06:58:44 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
06:58:45 PM   5188692   5662808   3098324     33.88     51436    637680   3891720     34.62   3216156    440300       508
06:58:46 PM   5187920   5662600   3098516     33.88     51436    638240   3891720     34.62   3216260    440856      1324
06:58:47 PM   5187164   5662840   3098224     33.88     51444    639232   3891720     34.62   3216368    441828      2564
06:58:48 PM   5186408   5663040   3097992     33.88     51444    640196   3891720     34.62   3216520    442776      3572
06:58:49 PM   5185652   5663060   3097948     33.88     51444    640972   3891720     34.62   3216532    443544      4524
06:58:50 PM   5184896   5663160   3097812     33.87     51444    641836   3891720     34.62   3216648    444388      5564
06:58:51 PM   5184140   5663108   3097792     33.87     51444    642604   3891720     34.62   3216724    445072      6376
06:58:52 PM   5183384   5663108   3097824     33.88     51452    643292   3891720     34.62   3216832    445816      7296
06:58:53 PM   5182376   5662896   3098016     33.88     51452    644088   3891720     34.62   3216948    446600      8248
06:58:54 PM   5181824   5663208   3097708     33.87     51452    644880   3891720     34.62   3217060    447448      9180
06:58:55 PM   5181068   5663288   3097828     33.88     51452    645492   3891720     34.62   3217060    448276      9872
06:58:56 PM   5180564   5663508   3097292     33.87     51452    646532   3891720     34.62   3216400    449000     10912
06:58:57 PM   5180044   5663928   3096908     33.87     51460    647356   3891720     34.62   3216436    449908     11888
06:58:58 PM   5179036   5663772   3097076     33.87     51460    648172   3891720     34.62   3216436    450748     12704
06:58:59 PM   5178028   5663792   3096992     33.87     51460    649236   3891720     34.62   3216440    451764     13860
06:59:00 PM   5177272   5663828   3096928     33.87     51460    650032   3891720     34.62   3216440    452544      7976
06:59:01 PM   5176264   5663848   3096916     33.87     51460    651032   3891720     34.62   3216492    453564      9112
06:59:02 PM   5175508   5663884   3096928     33.87     51468    651748   3891720     34.62   3216612    454344      9968
06:59:03 PM   5174752   5663928   3096804     33.86     51468    652604   3891720     34.62   3216664    455132     11000
06:59:04 PM   5173744   5663812   3096928     33.87     51468    653468   3891720     34.62   3216680    456016     12108
06:59:05 PM   5172720   5663672   3097020     33.87     51468    654356   3891720     34.62   3216828    456876      1400
06:59:06 PM   5171712   5663512   3097216     33.87     51468    655148   3891720     34.62   3216872    457716      2132
06:59:07 PM   5170956   5663480   3097272     33.87     51476    655824   3891720     34.62   3216948    458408      2988
06:59:08 PM   5169696   5663212   3097596     33.87     51476    656740   3891720     34.62   3217204    459388      4032
06:59:09 PM   5168688   5663068   3097616     33.87     51476    657700   3891720     34.62   3217492    460240      5176
06:59:10 PM   5167932   5663196   3097508     33.87     51476    658540   3891720     34.62   3217704    461112      6104
06:59:11 PM   5166420   5662688   3097912     33.88     51476    659624   3891720     34.62   3218164    462104      7204
06:59:12 PM   5164908   5662140   3098468     33.88     51484    660540   3896428     34.66   3218472    463052      8276
