Linux 5.4.0-193-generic (p4) 	08/25/2024 	_x86_64_	(8 CPU)

07:10:26 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
07:10:27 PM   4882984   5462420   3290976     35.99     54148    737752   4235812     37.68   3474144    476352      3576
07:10:28 PM   4882236   5462456   3290948     35.99     54148    738508   4244880     37.76   3474228    477124      4452
07:10:29 PM   4880976   5462088   3291256     35.99     54148    739436   4244880     37.76   3474308    478004      5512
07:10:30 PM   4880220   5462172   3291184     35.99     54156    740236   4244880     37.76   3474440    478836      3776
07:10:31 PM   4879212   5462060   3291304     35.99     54156    741100   4244880     37.76   3474520    479720      4860
07:10:32 PM   4877952   5461680   3291632     35.99     54156    742012   4244880     37.76   3474552    480588      5980
07:10:33 PM   4877196   5461980   3291308     35.99     54156    743068   4244880     37.76   3474664    481616      7116
07:10:34 PM   4876440   5462056   3291236     35.99     54156    743876   4244880     37.76   3474740    482440      8064
07:10:35 PM   4875416   5461792   3291428     35.99     54164    744660   4244880     37.76   3474780    483180      9024
07:10:36 PM   4874660   5461808   3291412     35.99     54164    745416   4244880     37.76   3474856    483944      9952
07:10:37 PM   4873904   5461884   3291348     35.99     54164    746216   4244880     37.76   3474932    484764     10852
07:10:38 PM   4872644   5461300   3291748     36.00     54164    747060   4244880     37.76   3474972    485432     11728
07:10:39 PM   4872140   5461648   3291672     35.99     54164    747616   4244880     37.76   3475032    486272     12548
07:10:40 PM   4871384   5461632   3291404     35.99     54172    748616   4244880     37.76   3475088    487004     13480
07:10:41 PM   4870376   5461448   3291792     36.00     54172    749220   4244880     37.76   3475100    487820     14444
07:10:42 PM   4869604   5461524   3291584     35.99     54172    750156   4244880     37.76   3475208    488636     15424
07:10:43 PM   4868596   5461436   3291708     36.00     54172    751020   4244880     37.76   3475260    489544     16280
07:10:44 PM   4867840   5461608   3291512     35.99     54172    751944   4244880     37.76   3475304    490460     17336
07:10:45 PM   4866328   5460964   3292156     36.00     54184    752780   4244880     37.76   3475400    491304     11240
07:10:46 PM   4865572   5461072   3292004     36.00     54184    753664   4244880     37.76   3475448    492156     12348
07:10:47 PM   4864564   5461012   3292032     36.00     54184    754620   4244880     37.76   3475532    493092     13616
07:10:48 PM   4863556   5461004   3292024     36.00     54184    755608   4244880     37.76   3475564    494080     14780
07:10:49 PM   4862296   5460644   3292356     36.00     54184    756508   4244880     37.76   3475640    494964     15924
07:10:50 PM   4861036   5460468   3292632     36.01     54192    757468   4244880     37.76   3475768    496040      1392
07:10:51 PM   4860280   5460420   3292416     36.00     54192    758416   4244880     37.76   3475804    496736      2404
07:10:52 PM   4859272   5460528   3292324     36.00     54192    759492   4244880     37.76   3475908    497832      3548
07:10:53 PM   4858516   5460760   3292164     36.00     54192    760384   4244880     37.76   3475952    498808      4824
07:10:54 PM   4857240   5460680   3292444     36.00     54192    761340   4244880     37.76   3476024    499984      5888
07:10:55 PM   4855980   5460200   3292672     36.01     54200    762340   4244880     37.76   3476084    500752      6944
07:10:56 PM   4855476   5460788   3292148     36.00     54200    763340   4244880     37.76   3476156    501832      8196
07:10:57 PM   4855476   5461612   3291348     35.99     54200    764136   4244880     37.76   3476236    502652      9116
07:10:58 PM   4854200   5461156   3291720     36.00     54200    765000   4244880     37.76   3476276    503452     10096
07:10:59 PM   4853444   5461152   3291636     35.99     54200    765828   4244880     37.76   3476356    504200     10892
07:11:00 PM   4852648   5461244   3291636     35.99     54208    766536   4244880     37.76   3476396    505072     11820
07:11:01 PM   4851388   5460780   3292092     36.00     54208    767320   4244880     37.76   3476464    505844     12608
07:11:02 PM   4850616   5461064   3291764     36.00     54208    768380   4244880     37.76   3476508    506880     13800
07:11:03 PM   4849608   5461068   3291788     36.00     54208    769336   4244880     37.76   3476592    507876     14860
07:11:04 PM   4848600   5460944   3291892     36.00     54208    770212   4244880     37.76   3476664    508748     15772
07:11:05 PM   4847592   5460864   3291952     36.00     54216    771132   4244880     37.76   3476716    509656     16696
07:11:06 PM   4846584   5460744   3292000     36.00     54216    772068   4244880     37.76   3476800    510532     17876
07:11:07 PM   4845324   5460404   3292376     36.00     54216    772932   4244880     37.76   3476848    511444     18840
07:11:08 PM   4844568   5460532   3292252     36.00     54216    773792   4244880     37.76   3476936    512316     19824
07:11:09 PM   4843560   5460512   3292216     36.00     54216    774812   4244880     37.76   3476968    513292     20824
07:11:10 PM   4842300   5460168   3292604     36.01     54224    775652   4244880     37.76   3477032    514188     21732
07:11:11 PM   4841276   5459904   3292848     36.01     54224    776396   4244880     37.76   3477032    514932     13848
07:11:12 PM   4840520   5460028   3292732     36.01     54224    777248   4244880     37.76   3477124    515800     14892
07:11:13 PM   4839512   5459868   3292884     36.01     54224    778084   4244880     37.76   3477124    516640     15832
07:11:14 PM   4838756   5459964   3292764     36.01     54224    778936   4244880     37.76   3477184    517480     16868
07:11:15 PM   4838000   5460004   3292700     36.01     54232    779728   4244880     37.76   3477240    518264     17900
07:11:16 PM   4837244   5460020   3292668     36.01     54232    780492   4244880     37.76   3477300    519024      1636
07:11:17 PM   4836488   5459992   3292664     36.01     54232    781232   4244880     37.76   3477360    519744      2524
07:11:18 PM   4835480   5459812   3292840     36.01     54232    782044   4244880     37.76   3477444    520560      3504
07:11:19 PM   4834724   5459792   3292868     36.01     54232    782756   4244880     37.76   3477504    521288      4372
07:11:20 PM   4833968   5460016   3292692     36.01     54240    783656   4244880     37.76   3477564    522248      5316
07:11:21 PM   4833212   5459912   3292664     36.01     54240    784428   4244880     37.76   3477684    522896      6188
07:11:22 PM   4831952   5459580   3293024     36.01     54240    785296   4244880     37.76   3477684    523808      7312
07:11:23 PM   4831196   5459736   3292912     36.01     54240    786144   4244880     37.76   3477744    524708      8296
